@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,LOCATION,SUBJECT,MEASURE,FREQUENCY,Country,Subject,Measure,Frequency
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1978-Q3,1978-07-01,6.03333333333333,6.03333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1978-Q4,1978-10-01,5.9,5.9,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1979-Q1,1979-01-01,5.86666666666667,5.86666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1979-Q2,1979-04-01,5.7,5.7,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1979-Q3,1979-07-01,5.86666666666667,5.86666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1979-Q4,1979-10-01,5.96666666666667,5.96666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1980-Q1,1980-01-01,6.3,6.3,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1980-Q2,1980-04-01,7.33333333333333,7.33333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1980-Q3,1980-07-01,7.66666666666667,7.66666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1980-Q4,1980-10-01,7.4,7.4,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1981-Q1,1981-01-01,7.43333333333333,7.43333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1981-Q2,1981-04-01,7.4,7.4,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1981-Q3,1981-07-01,7.4,7.4,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1981-Q4,1981-10-01,8.23333333333334,8.23333333333334,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1982-Q1,1982-01-01,8.83333333333334,8.83333333333334,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1982-Q2,1982-04-01,9.43333333333334,9.43333333333334,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1982-Q3,1982-07-01,9.9,9.9,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1982-Q4,1982-10-01,10.6666666666667,10.6666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1983-Q1,1983-01-01,10.3666666666667,10.3666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1983-Q2,1983-04-01,10.1333333333333,10.1333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1983-Q3,1983-07-01,9.36666666666666,9.36666666666666,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1983-Q4,1983-10-01,8.53333333333333,8.53333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1984-Q1,1984-01-01,7.86666666666667,7.86666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1984-Q2,1984-04-01,7.43333333333333,7.43333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1984-Q3,1984-07-01,7.43333333333333,7.43333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1984-Q4,1984-10-01,7.3,7.3,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1985-Q1,1985-01-01,7.23333333333333,7.23333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1985-Q2,1985-04-01,7.3,7.3,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1985-Q3,1985-07-01,7.2,7.2,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1985-Q4,1985-10-01,7.03333333333333,7.03333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1986-Q1,1986-01-01,7.03333333333333,7.03333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1986-Q2,1986-04-01,7.16666666666667,7.16666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1986-Q3,1986-07-01,6.96666666666667,6.96666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1986-Q4,1986-10-01,6.83333333333333,6.83333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1987-Q1,1987-01-01,6.6,6.6,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1987-Q2,1987-04-01,6.26666666666667,6.26666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1987-Q3,1987-07-01,6.0,6.0,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1987-Q4,1987-10-01,5.83333333333333,5.83333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1988-Q1,1988-01-01,5.7,5.7,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1988-Q2,1988-04-01,5.46666666666667,5.46666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1988-Q3,1988-07-01,5.46666666666667,5.46666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1988-Q4,1988-10-01,5.33333333333333,5.33333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1989-Q1,1989-01-01,5.2,5.2,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1989-Q2,1989-04-01,5.23333333333333,5.23333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1989-Q3,1989-07-01,5.23333333333333,5.23333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1989-Q4,1989-10-01,5.36666666666667,5.36666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1990-Q1,1990-01-01,5.3,5.3,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1990-Q2,1990-04-01,5.33333333333333,5.33333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1990-Q3,1990-07-01,5.7,5.7,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1990-Q4,1990-10-01,6.13333333333333,6.13333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1991-Q1,1991-01-01,6.6,6.6,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1991-Q2,1991-04-01,6.83333333333333,6.83333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1991-Q3,1991-07-01,6.86666666666667,6.86666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1991-Q4,1991-10-01,7.1,7.1,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1992-Q1,1992-01-01,7.36666666666667,7.36666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1992-Q2,1992-04-01,7.6,7.6,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1992-Q3,1992-07-01,7.63333333333333,7.63333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1992-Q4,1992-10-01,7.36666666666667,7.36666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1993-Q1,1993-01-01,7.13333333333333,7.13333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1993-Q2,1993-04-01,7.06666666666667,7.06666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1993-Q3,1993-07-01,6.8,6.8,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1993-Q4,1993-10-01,6.63333333333333,6.63333333333333,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1994-Q1,1994-01-01,6.56666666666667,6.56666666666667,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,USA.LRUNTTTT.STSA.Q,"United States – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1994-Q2,1994-04-01,6.2,6.2,USA,LRUNTTTT,STSA,Q,United States,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
